timestamp,price,buy_volume,sell_volume,volume_diff,total_volume,aggressor
2020-07-10 06:00:00,9143.05,960.1565029999999,1012.396916,-52.2404130000001,1972.5534189999998,Sell
2020-07-10 07:00:00,9154.99,1266.845134,1098.701859,168.1432749999999,2365.546993,Buy
2020-07-10 08:00:00,9174.83,949.039886,1115.9930709999999,-166.95318499999985,2065.032957,Sell
2020-07-10 09:00:00,9184.58,702.764103,778.818314,-76.05421100000001,1481.582417,Sell
2020-07-10 10:00:00,9183.78,743.729238,843.506358,-99.77711999999997,1587.235596,Sell
2020-07-10 11:00:00,9161.49,873.420658,993.424222,-120.00356399999998,1866.84488,Sell
2020-07-10 12:00:00,9186.11,646.061627,790.978548,-144.916921,1437.040175,Sell
2020-07-10 13:00:00,9185.37,859.994655,701.530677,158.463978,1561.525332,Buy
2020-07-10 14:00:00,9189.68,682.237011,782.157309,-99.920298,1464.39432,Sell
2020-07-10 15:00:00,9245.92,1201.254625,1117.113175,84.14145000000008,2318.3678,Buy
2020-07-10 16:00:00,9223.05,1024.4257929999999,878.217418,146.20837499999993,1902.6432109999998,Buy
2020-07-10 17:00:00,9221.8,593.6565,578.940444,14.716056000000094,1172.596944,Buy
2020-07-10 18:00:00,9219.5,544.0717960000001,528.729228,15.342568000000028,1072.801024,Buy
2020-07-10 19:00:00,9235.57,496.535627,518.192545,-21.65691800000002,1014.728172,Sell
2020-07-10 20:00:00,9231.89,617.912752,582.934254,34.978497999999945,1200.847006,Buy
2020-07-10 21:00:00,9216.57,405.073814,405.104559,-0.030744999999967604,810.178373,Sell
2020-07-10 22:00:00,9227.88,439.74775999999997,492.69131799999997,-52.943557999999996,932.4390779999999,Sell
2020-07-10 23:00:00,9288.34,1245.736161,945.200892,300.5352690000001,2190.937053,Buy
2020-07-11 00:00:00,9278.69,640.393354,656.388169,-15.994814999999903,1296.781523,Sell
2020-07-11 01:00:00,9285.49,506.651914,474.885676,31.766237999999987,981.5375899999999,Buy
2020-07-11 02:00:00,9277.9,388.850969,390.873696,-2.022726999999975,779.724665,Sell
2020-07-11 03:00:00,9268.2,539.556881,485.73369,53.82319099999995,1025.290571,Buy
2020-07-11 04:00:00,9257.99,402.922223,423.09405,-20.171827000000008,826.016273,Sell
2020-07-11 05:00:00,9260.41,442.000121,410.200749,31.799372000000005,852.2008699999999,Buy
2020-07-11 06:00:00,9256.57,500.961938,339.951657,161.01028099999996,840.913595,Buy
2020-07-11 07:00:00,9268.8,376.81014,535.16811,-158.35796999999997,911.9782499999999,Sell
2020-07-11 08:00:00,9258.56,334.315144,429.092444,-94.77730000000003,763.407588,Sell
2020-07-11 09:00:00,9206.93,1249.449536,1581.406779,-331.95724299999983,2830.856315,Sell
2020-07-11 10:00:00,9210.84,516.9276130000001,506.037957,10.889656000000059,1022.9655700000001,Buy
2020-07-11 11:00:00,9200.37,459.538033,514.093528,-54.55549500000001,973.6315609999999,Sell
2020-07-11 12:00:00,9208.94,344.214054,395.044167,-50.83011300000004,739.258221,Sell
2020-07-11 13:00:00,9224.66,392.60508600000003,521.388954,-128.78386799999998,913.99404,Sell
2020-07-11 14:00:00,9231.35,517.309199,541.0539679999999,-23.744768999999906,1058.363167,Sell
2020-07-11 15:00:00,9226.65,383.529012,373.133788,10.395224000000042,756.6628000000001,Buy
2020-07-11 16:00:00,9217.48,601.796834,683.127285,-81.33045100000004,1284.924119,Sell
2020-07-11 17:00:00,9219.5,383.86634,363.955489,19.91085099999998,747.821829,Buy
2020-07-11 18:00:00,9225.64,292.752057,376.553664,-83.80160700000005,669.305721,Sell
2020-07-11 19:00:00,9205.11,279.492585,380.383219,-100.89063399999998,659.875804,Sell
2020-07-11 20:00:00,9216.86,321.226789,314.403826,6.822963000000016,635.630615,Buy
2020-07-11 21:00:00,9220.21,196.811221,239.480748,-42.669527000000016,436.291969,Sell
2020-07-11 22:00:00,9218.41,368.236007,467.004803,-98.76879600000001,835.24081,Sell
2020-07-11 23:00:00,9234.03,375.256243,343.436291,31.819952,718.692534,Buy
2020-07-12 00:00:00,9250.99,562.916896,431.622409,131.29448699999995,994.539305,Buy
2020-07-12 01:00:00,9268.56,690.464749,1169.33234,-478.86759099999995,1859.797089,Sell
2020-07-12 02:00:00,9270.16,393.577998,367.595116,25.98288199999996,761.1731139999999,Buy
2020-07-12 03:00:00,9272.47,426.235535,432.287739,-6.052203999999961,858.523274,Sell
2020-07-12 04:00:00,9269.11,396.709288,391.874644,4.834644000000026,788.583932,Buy
2020-07-12 05:00:00,9270.51,346.393021,393.391474,-46.99845300000004,739.784495,Sell
2020-07-12 06:00:00,9255.59,297.374183,379.718313,-82.34413,677.092496,Sell
2020-07-12 07:00:00,9255.92,363.933549,480.873235,-116.939686,844.8067840000001,Sell
2020-07-12 08:00:00,9254.52,369.384134,360.35469,9.029444000000012,729.738824,Buy
2020-07-12 09:00:00,9262.12,423.692971,446.211028,-22.518057,869.903999,Sell
2020-07-12 10:00:00,9258.16,402.464084,485.553908,-83.08982399999996,888.017992,Sell
2020-07-12 11:00:00,9245.28,572.956037,491.139331,81.81670600000001,1064.095368,Buy
2020-07-12 12:00:00,9267.28,468.17177300000003,464.297126,3.8746470000000386,932.468899,Buy
2020-07-12 13:00:00,9210.0,3293.7375629999997,3189.484876,104.2526869999997,6483.222438999999,Buy
2020-07-12 14:00:00,9216.34,715.962323,564.640114,151.32220899999993,1280.602437,Buy
